50.79422852793906, -1.098365075187969  
50.79428782831578, -1.098441695481392  
50.79436384695565, -1.098485286831563  
50.79444861065567, -1.098505800966064  
50.79453504069117, -1.098522934004536  
50.79462410001706, -1.098557708702317  
50.79471494346688, -1.098570892048245  
50.79480132321518, -1.098588379638733  
50.79488674549886, -1.098607971113182  
50.79496843923104, -1.098619506558982  
50.79504981763689, -1.098564117571357  
50.79513741005791, -1.098573474277107  
50.79522593702572, -1.098581769920645  
50.79531464971594, -1.098591315758963  
50.79540485199114, -1.098601438304259  
50.79549350296364, -1.098610194031632  
50.79558154207389, -1.098619376719578  
50.79566955836862, -1.098627867119423  
50.79575906865428, -1.098636680943205  
50.79584917664749, -1.098645617058812  
50.79593848859793, -1.098656005221258  
50.79602877754149, -1.098666173414235  
50.7961194461091, -1.098675262641599 
50.7962098496399, -1.098684925042613 
50.79629999807764, -1.09869451147254 
50.79639020714448, -1.098702876924487  
50.79652688378331, -1.098718081502618  
50.79657344508161, -1.098724890482612  
50.79659406997298, -1.098703088251865  
50.79657985490591, -1.098770700823962  
50.79655132093802, -1.09890444221656 
50.79650520929337, -1.099102083234894  
50.79647375719546, -1.099230689129294  
50.79644219123492, -1.099357648167359  
50.79641070675392, -1.099485821613635  
50.79637905046745, -1.099616517069847  
50.7963472153069, -1.099746095497743 
50.79631557016798, -1.099877735950569  
50.79628339741763, -1.100009974121117  
50.79625166148089, -1.100140353089728  
50.79621902342385, -1.100272295226054  
50.79618677866191, -1.100403503315031  
50.79615394538148, -1.100533733455857  
50.79612085525988, -1.100662306034731  
50.79608822467401, -1.100791684027228  
50.79605618043198, -1.100922750106806  
50.79602438398692, -1.101055011686599  
50.7959928870151, -1.101189123723323 
50.79596190022654, -1.101322014953599  
50.79593299819891, -1.101454958178774  
50.79590890437941, -1.101589702040539  
50.79589022181771, -1.101727431469792  
50.79587526679854, -1.101869901372745  
50.79586343208776, -1.102011665356025  
50.79585466105675, -1.102152421495162  
50.79584844782536, -1.102292974880865  
50.79584557527739, -1.102433479408044  
50.79584797911733, -1.102579241996627  
50.79585867728576, -1.102717579736572  
50.79587865933004, -1.102854491065227  
50.79590712401001, -1.102989199272276  
50.79592377246366, -1.10305581609932 
50.79591689989907, -1.103078965049133  
50.79599530101979, -1.103155375080194  
50.79607629249684, -1.103236792784084  
50.79616959365375, -1.103326397227389  
50.79623518931815, -1.103393790974214  
50.79626394373003, -1.103440694249749  
50.79631310921251, -1.103545580708682  
50.79637874616833, -1.103716273300158  
50.79642414105133, -1.103834778818259  
50.79647159731643, -1.103953251348276  
50.79652017461041, -1.104070821660616  
50.79656925895706, -1.104186177493956  
50.79659433029759, -1.104243247322721  
50.79667349491076, -1.104416295964552  
50.79672672476936, -1.104531668419219  
50.79677951816915, -1.104645078849317  
50.79680586403317, -1.104701597373254  
50.7968936443995, -1.104860558360012 
50.79695931648329, -1.104957490773884  
50.79702667720762, -1.105048792351607  
50.79709602111329, -1.10513942122572 
50.79713077027397, -1.105185446203482  
50.79719852917505, -1.10528077357327 
50.79726317120497, -1.105382310154123  
50.79732571935683, -1.105488933360384  
50.79735628345843, -1.105543743885412  
50.79742258283446, -1.105655009992008  
50.7975410623995, -1.105781690538739
